,road,idx,lrp,lat,lon
50818,Z1610,58,LRP041b,23.3711104,91.8920552
50824,Z1619,58,LRP013b,22.627166,91.844833
50834,Z1811,58,LRP024a,22.0625278,92.270416
50835,Z1812,58,LRP011,22.0667493,92.3052222
50836,Z1813,58,LRP019a,22.1831382,92.3363052
50839,Z2002,58,LRP020,24.3810827,91.9023056
50840,Z2003,58,LRP020,24.3714993,91.8934441
50844,Z2011,58,LRP013c,25.0319438,92.2343052
50845,Z2012,58,LRP013d,25.090333,91.9913608
50846,Z2013,58,LRP020b,24.6897219,91.8329438
50848,Z2016,58,LRPE,24.9104444,91.7316938
50854,Z2036,58,LRP009a,23.9967497,90.7030833
50860,Z2044,58,LRP020b,24.091083,90.653
50873,Z2801,58,LRP017f,25.0585,91.7906663
50874,Z2802,58,LRP021a,25.0278882,91.5972774
50875,Z2804,58,LRP015d,25.0999719,91.3039722
50876,Z2805,58,LRP018b,25.0476941,90.9924719
50878,Z2807,58,LRP028b,24.7646111,91.3466663
50882,Z2811,58,LRP015,25.0755271,91.4396663
50886,Z2823,58,LRP015a,24.4723049,92.1484163
50887,Z2824,58,LRP014,24.5087222,90.03827740000001
50888,Z2831,58,LRP015b,24.7153333,91.9317493
50890,Z2834,58,LRP117,25.1767216,90.3208882
50904,Z3030,58,LRPE,24.3199716,90.1696382
50906,Z3032,58,LRP019c,24.5620556,90.2560833
50907,Z3033,58,LRP027a,24.5290827,90.5114722
50908,Z3034,58,LRP018b,24.5631111,90.5555
50911,Z3037,58,LRP036b,24.4645,90.0803604
50914,Z3040,58,LRP016a,25.1521667,90.2919997
50917,Z3601,58,LRP027,24.2670271,91.0414997
50918,Z3602,58,LRP019a,24.3288049,90.8844441
50919,Z3603,58,LRP027,24.4524444,90.9749438
50920,Z3604,58,LRP015a,24.4133056,90.6394441
50925,Z3615,58,LRP019,24.7161389,90.5148333
50929,Z3701,58,LRP023b,24.734944100000003,90.8888886
50930,Z3703,58,LRP019b,25.0676382,90.8825271
50931,Z3704,58,LRP025a,24.9232216,90.6113056
50933,Z3706,58,LRP018a,24.7141389,90.7783327
50934,Z3707,58,LRP019a,24.9488608,90.575166
50937,Z3710,58,LRP020,24.7432497,90.6243604
50938,Z3711,58,LRP025a,25.1753604,90.3407774
50939,Z3712,58,LRP018a,25.0931108,90.5053611
50944,Z4012,58,LRP019,24.247444100000003,90.1313882
50946,Z4016,58,LRPE,24.319916,90.1695271
50948,Z4018,58,LRP028a,24.586583,89.919916
50951,Z4021,58,LRP023,25.0415552,89.81872159999999
50952,Z4022,58,LRP024,24.9122778,89.7450552
50956,Z4101,58,LRP028b,24.7841941,90.1595
50963,Z4606,58,LRP027a,25.1956108,89.8672216
50967,Z4610,58,LRP010d,24.9707493,90.2036111
50969,Z4615,58,LRP026,25.3688604,89.76805490000001
50970,Z4616,58,LRP018,25.1917219,90.0492497
50976,Z5002,58,LRP023,26.0236104,88.2705271
50977,Z5003,58,LRP027b,26.111583300000003,88.783833
50980,Z5006,58,LRP025,25.7874719,88.47105490000001
50982,Z5008,58,LRP024,25.897333,88.8137222
50984,Z5010,58,LRP018a,25.6847497,89.32894379999999
50988,Z5015,58,LRP022a,25.8420274,89.01536109999999
50989,Z5018,58,LRP020a,25.9014444,89.08958299999999
50991,Z5020,58,LRP017a,25.86325,89.1773882
50992,Z5021,58,LRP023a,26.1887219,88.69327740000001
50996,Z5025,58,LRP028,25.6666389,89.01997159999999
50999,Z5032,58,LRP016,24.8785827,89.51513890000001
51001,Z5035,58,LRP022,25.0114167,89.5488886
51002,Z5039,58,LRP021a,24.9754438,89.2255271
51008,Z5046,58,LRP020e,24.3955552,89.39733299999999
51020,Z5061,58,LRP024d,24.058527800000004,90.080416
51023,Z5064,58,LRP017a,23.7682216,89.92936040000001
51025,Z5069,58,LRP022a,23.6698327,90.3424163
51027,Z5072,58,LRP019,24.8028889,89.4936941
51029,Z5075,58,LRP019,25.4160278,89.2991663
51031,Z5202,58,LRP020,24.794083,89.1961386
51032,Z5207,58,LRP018b,24.6617222,89.1131111
51033,Z5209,58,LRP028,24.3678882,89.2436108
51034,Z5210,58,LRP032,24.5368608,88.91252779999999
51035,Z5211,58,LRP027h,24.3736382,89.2439441
51038,Z5401,58,LRP023b,24.624166,89.64527740000001
51040,Z5403,58,LRP019,24.3452774,89.5629167
51047,Z5452,58,LRP023b,24.9717771,88.93799969999999
51048,Z5456,58,LRP025c,25.019416,88.5641944
51049,Z5463,58,LRP020a,24.8104167,88.7038611
51053,Z5471,58,LRP019c,24.7566944,89.15552779999999
51057,Z5503,58,LRP021c,25.280666,89.0129167
51061,Z5508,58,LRP019a,24.9672493,89.0066667
51062,Z5509,58,LRP020d,25.1700271,89.1493886
51065,Z5552,58,LRP022,25.1575556,89.58186040000001
51067,Z5554,58,LRP024,25.1651111,89.4363052
51074,Z5613,58,LRP019d,25.4917497,89.5917497
51076,Z5616,58,LRP018,25.9518889,89.551
51078,Z5621,58,LRP020,25.6424441,89.6171104
51079,Z5622,58,LRP032,26.0544444,89.6877219
51081,Z5624,58,LRP024,25.9945552,89.79033299999999
51082,Z5701,58,LRP018,25.9893608,88.9728882
51083,Z5703,58,LRP028,26.205,88.92730490000001
51085,Z5706,58,LRP022b,26.245583,88.80686109999999
51095,Z5855,58,LRP015,25.1346941,89.2046389
51096,Z5856,58,LRP016a,25.2509444,89.1551944
51097,Z5857,58,LRP019a,25.6476941,88.9193604
51104,Z6004,58,LRP024a,24.5655278,88.82630490000001
51105,Z6005,58,LRP024,24.5145556,88.8486386
51106,Z6006,58,LRP023a,24.2095,88.8072778
51107,Z6010,58,LRP019b,24.4874719,88.71511109999999
51115,Z6021,58,LRP021,24.1554722,89.4451108
51129,Z6802,58,LRP030,24.8511389,88.2943052
51131,Z6805,58,LRP027,24.9401108,88.18297159999999
51132,Z6806,58,LRP017c,24.7174993,88.2867774
51133,Z6809,58,LRP020c,24.5201382,88.4605
51136,Z6813,58,LRP027,24.6745827,88.4211104
51142,Z6852,58,LRP022b,24.8661667,88.57474930000001
51144,Z6855,58,LRP022a,24.433833,88.4563056
51145,Z6856,58,LRP025b,24.6124167,88.820916
51146,Z7001,58,LRP029b,23.3167493,89.7127778
51148,Z7004,58,LRP030,23.3579167,89.80855559999999
51154,Z7021,58,LRP019a,23.370916,89.2019167
51155,Z7023,58,LRP024,23.3404163,88.7851941
51157,Z7030,58,LRP024,22.996333,89.470416
51159,Z7040,58,LRP026,22.9453052,89.63688859999999
51160,Z7041,58,LRP021a,22.9344163,89.6656389
51162,Z7043,58,LRP023f,22.8373052,89.3907219
51167,Z7057,58,LRP025,23.2581389,89.2767493
51170,Z7102,58,LRP032a,23.5753882,89.6266104
51172,Z7106,58,LRP038,23.7916663,89.46886040000001
51173,Z7108,58,LRP035b,23.50725,89.9358052
51175,Z7404,58,LRP022a,23.6808882,89.1104444
51176,Z7405,58,LRP017c,23.6753327,89.2879441
51189,Z7461,58,LRP024a,23.9598333,88.81030559999999
51198,Z7489,58,LRP024,23.50275,88.984833
51200,Z7502,58,LRP021a,23.037388600000003,89.60911109999999
51204,Z7506,58,LRP017,23.244444100000003,89.52955490000001
51206,Z7552,58,LRP019,22.8704993,89.06447220000001
51207,Z7553,58,LRP022,22.831221600000003,89.2009444
51208,Z7602,58,LRP029a,22.497583,89.01177779999999
51209,Z7603,58,LRP024a,22.5462219,89.17347159999998
51210,Z7604,58,LRP021,22.6710549,89.2963608
51212,Z7606,58,LRP029,22.5751938,89.49874969999999
51219,Z7618,58,LRP019,22.3965552,89.1851941
51220,Z7619,58,LRP026,22.9071111,89.1388608
51221,Z7701,58,LRP021c,22.469166,89.6536389
51222,Z7702,58,LRP023a,22.4258604,89.828666
51224,Z7704,58,LRP019,22.7429163,89.9597778
51227,Z7707,58,LRP017a,22.7002778,90.0059167
51228,Z7708,58,LRP014c,22.7260549,89.8444997
51230,Z7710,58,LRP010c,22.8115278,90.092833
51234,Z7717,58,LRP023a,22.5522222,89.6527778
51237,Z7801,58,LRP020a,22.796083,89.7561944
51240,Z8004,58,LRP016,23.5496386,90.3361941
51243,Z8011,58,LRP023a,23.2649444,90.2244716
51244,Z8012,58,LRP022,23.3696382,90.2536944
51247,Z8031,58,LRP016b,22.9742493,90.0783882
51248,Z8032,58,LRP025,23.1854997,90.0334441
51249,Z8033,58,LRP021a,22.771166,90.1337774
51250,Z8034,58,LRP020a,22.9009167,90.3886663
51251,Z8035,58,LRP022d,23.0591944,90.1399997
51252,Z8037,58,LRP019c,22.7363052,90.1810549
51255,Z8043,58,LRP032e,22.7359441,90.4493608
51256,Z8044,58,LRP026c,22.490583,90.3988886
51261,Z8052,58,LRP021c,22.3563056,90.2715271
51265,Z8056,58,LRP019b,22.5424441,90.2548333
51267,Z8058,58,LRP015c,22.5218049,90.2173327
51270,Z8065,58,LRP022a,23.3811938,90.2952774
51272,Z8121,58,LRP027,23.4775827,90.5321382
51282,Z8402,58,LRP023b,23.554777800000004,89.98352740000001
51292,Z8430,58,LRP018b,23.0036944,89.9703327
51297,Z8603,58,LRP017b,23.0344441,90.1606944
51304,Z8701,58,LRP016,22.3660833,89.9545
51307,Z8704,58,LRP015c,22.7654444,90.1874719
51310,Z8708,58,LRP014b,22.463277800000004,90.1520833
51312,Z8713,58,LRP012c,22.5207216,90.0591667
51313,Z8716,58,LRP012h,22.7125833,90.1116111
51315,Z8740,58,LRP003e,22.427166,90.0886663
51319,Z8806,58,LRP021,22.4255271,90.5239438
51320,Z8810,58,LRP022,22.4018056,90.2467219
51321,Z8814,58,LRP022c,22.286833,89.95736109999999
51325,Z8910,58,LRP024a,22.5341663,90.5184438
51330,N1,59,LRP022c,23.6204716,90.6079722
51332,N102,59,LRP027a,23.6575833,90.9800827
51334,N104,59,LRP027a,22.9523611,91.1869997
51335,N105,59,LRP026b,23.869249300000003,90.51025
51336,N106,59,LRP018c,22.5214993,91.8605833
51338,N108,59,LRP014,22.1545833,92.1794993
51352,N2,59,LRP029,23.8757771,90.6667493
51354,N204,59,LRP023b,24.1722493,91.5003056
51357,N207,59,LRP024a,24.3095556,91.7313882
51358,N208,59,LRP021,24.5738049,91.8890274
51364,N3,59,LRP030c,24.0690827,90.3906108
51368,N4,59,LRP028,24.0979163,90.1623889
51369,N401,59,LRP027a,24.75775,90.2253604
51370,N402,59,LRP020a,25.1380552,90.1944441
51377,N5,59,LRP027d,23.9073611,90.2043333
51379,N502,59,LRP034a,24.5649722,89.20777779999999
51383,N506,59,LRP024a,25.8063889,89.44666629999999
51384,N507,59,LRP017b,24.3761104,89.3942219
51386,N509,59,LRP024a,25.9276382,89.3391108
51398,N6,59,LRP036,24.0271938,89.31061109999999
51400,N603,59,LRP013b,24.408,88.61236109999999
51403,N7,59,LRP023a,23.6210827,89.7697771
51405,N702,59,LRP030,23.3658333,89.3604722
51407,N704,59,LRP024a,23.7376941,89.1349163
51409,N706,59,LRP027,23.0573611,88.98855520000001
51412,N709,59,LRP018d,22.7844163,89.5427497
51418,N8,59,LRP018,23.6002778,90.3188327
51422,N804,59,LRP023b,23.5467774,89.8553611
51423,N805,59,LRP015b,23.3317771,89.87508270000001
51424,N806,59,LRP022a,23.1715271,89.50875
51426,N809,59,LRP035a,22.735333,90.633333
51431,R114,59,LRP031,23.9311938,90.7282493
51433,R140,59,LRP029a,23.26525,91.0210549
51434,R141,59,LRP023a,23.1516667,91.1255549
51435,R142,59,LRP024a,23.0593889,90.9871108
51441,R151,59,LRP015d,22.9024444,91.634833
51442,R152,59,LRP022b,22.9824716,91.767916
51443,R160,59,LRP019b,22.6556111,91.7914997
51444,R161,59,LRP032,22.391194100000003,92.1502222
51445,R162,59,LRP039a,22.9307216,92.0169438
51446,R163,59,LRP024,22.4616667,92.0442774
51448,R170,59,LRP017,22.2229438,91.8827771
51454,R203,59,LRP024a,23.7783049,90.7686382
51456,R211,59,LRP022,24.1583611,90.71475
51457,R212,59,LRP018,24.1642778,90.8324993
51458,R220,59,LRP023,24.2233604,91.2301382
51461,R240,59,LRP023b,24.439138600000003,91.4510556
51462,R241,59,LRP023a,24.7565,91.5499163
51466,R250,59,LRP032,24.9004444,92.1419441
51468,R280,59,LRP023,24.9358608,91.6636111
51469,R281,59,LRP020a,24.51275,92.0259993
51470,R282,59,LRP015b,24.5168049,92.2201938
51472,R301,59,LRP026,23.9380552,90.630916
51475,R310,59,LRP028a,24.0168327,90.6643056
51477,R312,59,LRP022,24.1482497,90.5835552
51478,R313,59,LRP028a,24.1301382,90.5879441
51479,R314,59,LRP021a,24.2819716,90.5646389
51480,R315,59,LRP033c,24.0633056,90.2054722
51483,R360,59,LRP025,24.6326382,90.60925
51485,R370,59,LRP029,24.8509722,90.6275827
51486,R371,59,LRP027,24.9532778,90.3443886
51490,R460,59,LRP025,25.0867219,90.04077740000001
51491,R480,59,LRP022,24.4508611,89.8258327
51492,R504,59,LRP021c,23.8124444,90.0768327
51493,R506,59,LRP021,23.9904997,89.84691629999999
51496,R545,59,LRP026b,24.8484441,89.12272159999999
51498,R547,59,LRP029,25.0206104,88.7924441
51499,R548,59,LRP037a,24.5233049,88.96055559999999
51500,R549,59,LRP018a,25.0936386,88.99458299999999
51501,R550,59,LRP021,25.0638611,89.1703882
51503,R556,59,LRP016b,25.5814716,89.12636040000001
51506,R560,59,LRP031c,26.0312493,89.0198604
51508,R585,59,LRP028a,25.3054444,89.21238890000001
51511,R601,59,LRP041,23.8350552,89.5658056
51514,R604,59,LRP029,24.2592222,89.32930490000001
51518,R685,59,LRP023a,24.5553056,88.6479997
51519,R710,59,LRP029a,23.7539444,89.46522220000001
51523,R720,59,LRP024d,23.3201382,89.4931941
51525,R745,59,LRP022a,23.8951108,88.8894997
51527,R747,59,LRP025c,23.7680271,88.945583
51528,R748,59,LRP031a,23.4210271,88.8223049
51529,R749,59,LRP024,23.6466108,88.6403886
51530,R755,59,LRP025c,22.9214438,89.219166
51531,R760,59,LRP029,22.8364719,89.3095278
51532,R765,59,LRP024,22.8758604,89.0323604
51533,R770,59,LRP023a,22.626916,89.82772159999999
51539,R812,59,LRP025a,23.5027222,90.4251382
51542,R820,59,LRP032,23.6424719,90.1716104
51545,R850,59,LRP037a,23.0161944,89.83527740000001
51547,R860,59,LRP016b,23.1769716,90.2896663
51549,R870,59,LRP021a,22.6398052,90.1747493
51550,R880,59,LRP025b,22.163583300000003,90.2509722
51551,R881,59,LRP030a,21.8975552,90.1407774
51552,R890,59,LRP032b,22.4883608,90.7461663
51554,Z1001,59,LRP009g,21.4304993,92.1672771
51556,Z1004,59,LRP011e,21.6298604,91.9215827
51557,Z1005,59,LRP026,21.7162778,92.2416941
51558,Z1007,59,LRP013b,21.8678049,92.146583
51561,Z1012,59,LRP012g,22.4506667,91.9681382
51562,Z1013,59,LRP019a,22.040083,92.1120833
51564,Z1017,59,LRP018b,23.6263049,90.9698049
51566,Z1019,59,LRP018,22.084388600000004,91.9455552
51570,Z1026,59,LRP019a,22.2541944,92.1516389
51573,Z1030,59,LRP022,23.9479997,91.281166
51574,Z1031,59,LRP023a,23.0311382,91.5244438
51576,Z1033,59,LRP023a,23.2238882,91.4479163
51577,Z1034,59,LRP024a,22.8656944,91.4336108
51578,Z1035,59,LRP018b,23.1782216,91.4556944
51584,Z1041,59,LRP023b,23.6451108,91.1068611
51585,Z1042,59,LRP021c,23.6196104,90.9305271
51587,Z1044,59,LRP022,23.3768049,90.8583056
51591,Z1048,59,LRP020a,23.1250549,91.2364719
51595,Z1052,59,LRP023,23.3849441,91.06525
51607,Z1065,59,LRP019,22.3808049,91.9508056
51609,Z1069,59,LRP041,23.46,90.6996108
51610,Z1070,59,LRP014,22.2043056,91.9302493
51613,Z1076,59,LRP016,21.7872219,91.8486108
51614,Z1081,59,LRP020a,22.966027800000003,91.478916
51616,Z1084,59,LRP041,22.6091667,91.6166938
51622,Z1098,59,LRP019,21.2659444,92.049833
51635,Z1130,59,LRP022e,21.5153333,92.1632778
51639,Z1134,59,LRP013b,22.9955274,91.5140556
51644,Z1205,59,LRP018b,23.6717771,90.8139444
51645,Z1206,59,LRP017b,23.788833,90.9923608
51650,Z1221,59,LRP021a,23.7636389,90.9141944
51651,Z1401,59,LRP026a,23.3118889,91.9849163
51652,Z1402,59,LRP018c,23.3580833,90.7635
51654,Z1405,59,LRP030a,22.7246104,90.9045
51655,Z1407,59,LRP023d,23.1306382,90.9153056
51664,Z1421,59,LRPE,23.95725,91.2212216
51665,Z1422,59,LRP023,23.0727493,90.8373886
51670,Z1429,59,LRP023a,22.8670827,90.9256938
51671,Z1430,59,LRP021,23.1628611,90.96125
51680,Z1441,59,LRP025,22.9034167,91.274416
51684,Z1445,59,LRP017a,23.3375274,90.7541111
51695,Z1510,59,LRP022,23.0112222,90.9700549
51698,Z1603,59,LRP026,23.2602778,92.1148889
51699,Z1604,59,LRPE,23.2947774,91.8984719
51700,Z1605,59,LRP029a,23.0340552,92.1386941
51702,Z1608,59,LRP030c,23.2325549,91.8099722
51703,Z1610,59,LRP042,23.3667216,91.8929163
51709,Z1619,59,LRP013c,22.6294438,91.843333
51719,Z1811,59,LRP025,22.0593333,92.27147159999998
51720,Z1812,59,LRP011a,22.0663611,92.3054722
51721,Z1813,59,LRP019b,22.1803604,92.3368886
51724,Z2002,59,LRP021,24.3750549,91.9094722
51725,Z2003,59,LRP020a,24.3673327,91.8895274
51729,Z2011,59,LRP014,25.0308604,92.2367774
51730,Z2012,59,LRP013e,25.0903052,91.9911941
51731,Z2013,59,LRP020c,24.6894997,91.816916
51739,Z2036,59,LRP009b,23.9954163,90.7013889
51745,Z2044,59,LRP020c,24.091333,90.6540278
51758,Z2801,59,LRP018,25.0591111,91.7901386
51759,Z2802,59,LRP021b,25.026971600000003,91.5957219
51760,Z2804,59,LRPE,25.0981386,91.3018056
51761,Z2805,59,LRP018c,25.048333,90.9919719
51763,Z2807,59,LRP029,24.7636389,91.3436941
51767,Z2811,59,LRP015a,25.0754993,91.4391663
51771,Z2823,59,LRP015b,24.4722216,92.1486108
51772,Z2824,59,LRP014a,24.5087778,92.0369163
51773,Z2831,59,LRP015c,24.715277800000003,91.9287493
51775,Z2834,59,LRP117a,25.1798327,90.3121944
51791,Z3032,59,LRP019d,24.563527800000003,90.2564722
51792,Z3033,59,LRP028,24.5365274,90.5109167
51793,Z3034,59,LRP019,24.5631667,90.5578056
51796,Z3037,59,LRP036c,24.4644444,90.0798604
51799,Z3040,59,LRP016b,25.1509444,90.2962774
51802,Z3601,59,LRP027a,24.269166,91.040833
51803,Z3602,59,LRP019b,24.3285271,90.884583
51804,Z3603,59,LRP028,24.4496941,90.9830271
51805,Z3604,59,LRP015b,24.4116944,90.6336386
51810,Z3615,59,LRP019a,24.7176382,90.5145278
51814,Z3701,59,LRP024,24.7327771,90.8933886
51815,Z3703,59,LRP020,25.0728604,90.8902774
51816,Z3704,59,LRP025b,24.9228604,90.6109722
51818,Z3706,59,LRP018b,24.7108333,90.7789438
51819,Z3707,59,LRP019b,24.9490552,90.5726104
51822,Z3710,59,LRP020a,24.7408886,90.6228604
51823,Z3711,59,LRP026,25.1771938,90.3406108
51824,Z3712,59,LRP018b,25.0919719,90.5101944
51829,Z4012,59,LRP019a,24.2469163,90.1358886
51833,Z4018,59,LRP029,24.578916,89.92141600000001
51836,Z4021,59,LRP023a,25.0426108,89.81866600000001
51837,Z4022,59,LRP024a,24.9129444,89.7397219
51841,Z4101,59,LRP029,24.7834163,90.1600278
51848,Z4606,59,LRP028,25.2001944,89.8661944
51852,Z4610,59,LRP010e,24.9697493,90.2040833
51854,Z4615,59,LRP027,25.3774716,89.77011040000001
51855,Z4616,59,LRP018a,25.1889719,90.0576667
51861,Z5002,59,LRP023a,26.0154444,88.2693327
51862,Z5003,59,LRP028,26.1117778,88.78602740000001
51865,Z5006,59,LRP025a,25.7922774,88.4678882
51867,Z5008,59,LRP024a,25.8971663,88.81563890000001
51869,Z5010,59,LRP019,25.6800549,89.3351108
51873,Z5015,59,LRP022b,25.842388600000003,89.0160556
51874,Z5018,59,LRP021,25.8974163,89.0904997
51876,Z5020,59,LRP017b,25.8628056,89.1780271
51877,Z5021,59,LRP024,26.181916,88.6986108
51881,Z5025,59,LRP028a,25.66625,89.0127778
51884,Z5032,59,LRP016a,24.8786104,89.516
51886,Z5035,59,LRP023,25.0061667,89.5341663
51887,Z5039,59,LRP021b,24.9763604,89.22105490000001
51893,Z5046,59,LRP021,24.398388600000004,89.3941108
51905,Z5061,59,LRP024e,24.0585833,90.0804716
51908,Z5064,59,LRP017b,23.7682216,89.9295271
51910,Z5069,59,LRP022b,23.6673604,90.341333
51912,Z5072,59,LRP019a,24.8053333,89.49277740000001
51914,Z5075,59,LRP019a,25.4153056,89.2961941
51916,Z5202,59,LRP021,24.8018889,89.1980552
51917,Z5207,59,LRP019,24.6633056,89.11197220000001
51918,Z5209,59,LRP028a,24.3667216,89.2459441
51919,Z5210,59,LRP033,24.5430274,88.9147778
51920,Z5211,59,LRP027i,24.3734716,89.2421941
51923,Z5401,59,LRP024,24.6286938,89.6449997
51925,Z5403,59,LRPE,24.3453052,89.5614167
51932,Z5452,59,LRP024,24.970916,88.94572190000001
51933,Z5456,59,LRP026,25.019166,88.5625
51934,Z5463,59,LRP021,24.8022778,88.7076111
51938,Z5471,59,LRP019d,24.7565278,89.1545278
51942,Z5503,59,LRP022,25.2813882,89.0132222
51946,Z5508,59,LRP019b,24.9672216,89.0065556
51947,Z5509,59,LRP021,25.1688882,89.1489719
51950,Z5552,59,LRP023,25.1499163,89.57647159999999
51952,Z5554,59,LRP024a,25.1644444,89.43513859999999
51959,Z5613,59,LRP020,25.4945552,89.5922219
51961,Z5616,59,LRPE,25.9528889,89.55066670000001
51963,Z5621,59,LRP020a,25.6403052,89.6190827
51964,Z5622,59,LRP033,26.0621389,89.68294379999999
51966,Z5624,59,LRP024a,25.9912774,89.79083299999999
51967,Z5701,59,LRP018a,25.9985274,88.98266600000001
51968,Z5703,59,LRP028a,26.2069167,88.9286382
51970,Z5706,59,LRP022c,26.2461386,88.8036111
51980,Z5855,59,LRP015a,25.1347497,89.20469440000001
51981,Z5856,59,LRP016b,25.2526667,89.1556944
51982,Z5857,59,LRP019b,25.6480274,88.9190549
51989,Z6004,59,LRP025,24.5683049,88.82755490000001
51990,Z6005,59,LRP024a,24.5145556,88.84866629999999
51991,Z6006,59,LRP023b,24.2059167,88.8114167
51992,Z6010,59,LRP019c,24.4883052,88.71547220000001
52000,Z6021,59,LRP022,24.1561944,89.4553056
52014,Z6802,59,LRP030a,24.85625,88.28780520000001
52016,Z6805,59,LRP027a,24.938833,88.18208270000001
52017,Z6806,59,LRP018,24.720666,88.2872497
52018,Z6809,59,LRP020d,24.5211938,88.45922220000001
52021,Z6813,59,LRP028,24.6834997,88.4212216
52027,Z6852,59,LRP022c,24.8690549,88.57372159999998
52029,Z6855,59,LRP022b,24.4360274,88.4539444
52030,Z6856,59,LRP025c,24.6118333,88.8214716
52031,Z7001,59,LRP030,23.3141111,89.71808270000001
52033,Z7004,59,LRP031,23.3505833,89.8035833
52039,Z7021,59,LRP019b,23.3695549,89.1984441
52040,Z7023,59,LRP024a,23.3382774,88.78483299999999
52042,Z7030,59,LRP024a,23.9904997,89.4702493
52044,Z7040,59,LRP026a,22.943638600000003,89.6370552
52045,Z7041,59,LRP021b,22.9365274,89.6668327
52047,Z7043,59,LRP023g,22.8369997,89.39119409999999
52052,Z7057,59,LRP026,23.256583300000003,89.28647190000001
52055,Z7102,59,LRP032b,23.5753882,89.6267771
52057,Z7106,59,LRP039,23.7984441,89.4630833
52058,Z7108,59,LRP036,23.5059167,89.9379163
52060,Z7404,59,LRP023,23.6814438,89.11036109999999
52061,Z7405,59,LRP018,23.6740549,89.28877740000001
52074,Z7461,59,LRP025,23.9612222,88.8102778
52083,Z7489,59,LRP025,23.497083,88.98272159999999
52085,Z7502,59,LRP022,23.0371941,89.6106944
52089,Z7506,59,LRP018,23.2508889,89.5250827
52091,Z7552,59,LRP019a,22.8703049,89.06352779999999
52092,Z7553,59,LRP022a,22.832721600000003,89.2190827
52093,Z7602,59,LRP029b,22.4912774,89.01100000000001
52094,Z7603,59,LRP025,22.5653333,89.17905490000001
52095,Z7604,59,LRP021a,22.6644722,89.2991108
52104,Z7618,59,LRP019a,22.3938608,89.18383299999999
52105,Z7619,59,LRPE,22.907,89.13891629999999
52106,Z7701,59,LRP022,22.468916,89.6509167
52107,Z7702,59,LRP024,22.4241938,89.8249438
52109,Z7704,59,LRP019a,22.7467219,89.9584167
52112,Z7707,59,LRP018,22.7002778,90.0059167
52113,Z7708,59,LRP015,22.7266382,89.84422190000001
52115,Z7710,59,LRP010d,22.8117778,90.0913608
52119,Z7717,59,LRP023b,22.5479719,89.6515
52122,Z7801,59,LRP021,22.7935274,89.7488608
52125,Z8004,59,LRP016a,23.5495552,90.3313327
52128,Z8011,59,LRP023b,23.2619444,90.2286938
52129,Z8012,59,LRP023,23.3788327,90.2526667
52132,Z8031,59,LRP016c,22.9741104,90.0782771
52133,Z8032,59,LRP026,23.1919997,90.0399997
52134,Z8033,59,LRP021b,22.7711382,90.1336663
52135,Z8034,59,LRP021,22.8989163,90.393333
52136,Z8035,59,LRP022e,23.0593333,90.1402219
52137,Z8037,59,LRP020,22.7377497,90.1805271
52140,Z8043,59,LRP033,22.7344997,90.4487774
52141,Z8044,59,LRP027a,22.4901386,90.3918608
52146,Z8052,59,LRP022,22.35975,90.2839719
52150,Z8056,59,LRP020,22.5424163,90.2548056
52152,Z8058,59,LRP015d,22.521416,90.2170271
52155,Z8065,59,LRP023,23.3844719,90.2948608
52157,Z8121,59,LRP027a,23.4781382,90.53105490000002
